timestamp,open,high,low,close,volume
2025-10-01 13:27:00,1.1533,1.1533,1.1525,1.1525,0.298
2025-10-01 14:04:00,1.1548,1.1548,1.1539,1.1539,0.982
2025-10-01 14:18:00,1.154,1.1548,1.154,1.1548,785.464
2025-10-01 15:02:00,1.1549,1.1549,1.1538,1.1538,4.229
2025-10-01 15:25:00,1.1538,1.1538,1.1538,1.1538,0.158
2025-10-01 15:34:00,1.154,1.1543,1.154,1.1543,0.312
2025-10-01 15:53:00,1.1543,1.1543,1.1543,1.1543,3.491
2025-10-01 15:54:00,1.1543,1.1543,1.1543,1.1543,0.296
2025-10-01 16:00:00,1.1544,1.1578,1.1544,1.1578,120.461
2025-10-01 16:01:00,1.1573,1.1591,1.1573,1.1591,3.147
2025-10-01 16:06:00,1.1627,1.1632,1.1627,1.1632,0.378
2025-10-01 16:31:00,1.1633,1.1633,1.1633,1.1633,0.299
2025-10-01 16:34:00,1.1633,1.1633,1.1633,1.1633,0.146
2025-10-01 16:35:00,1.1656,1.1656,1.1603,1.1603,318.705
2025-10-01 16:50:00,1.1636,1.1636,1.1636,1.1636,3.408
2025-10-01 16:52:00,1.1636,1.1636,1.1636,1.1636,1.077
2025-10-01 17:04:00,1.1612,1.1614,1.1612,1.1614,0.449
2025-10-01 17:13:00,1.1616,1.1618,1.1616,1.1618,3.185
2025-10-01 17:27:00,1.1619,1.1621,1.1619,1.1621,2.155
2025-10-01 17:32:00,1.1622,1.1622,1.1622,1.1622,0.151
2025-10-01 17:34:00,1.1638,1.1638,1.1496,1.1516,22029.06
2025-10-01 17:51:00,1.151,1.1513,1.151,1.1513,42.345
2025-10-01 17:57:00,1.1514,1.1526,1.1514,1.1526,104.178
2025-10-01 18:14:00,1.1512,1.1519,1.1512,1.1519,1.424
2025-10-01 18:28:00,1.1512,1.1512,1.1512,1.1512,0.307
2025-10-01 18:42:00,1.1515,1.1519,1.1511,1.1511,176.62
2025-10-01 18:51:00,1.1511,1.1519,1.1511,1.1519,1.556
2025-10-01 19:46:00,1.1529,1.1529,1.1474,1.1474,412.979
2025-10-01 19:58:00,1.1521,1.1521,1.152,1.152,2.366
2025-10-01 20:28:00,1.1519,1.1556,1.1519,1.1556,0.313
2025-10-01 21:00:00,1.1555,1.1555,1.1555,1.1555,0.171
2025-10-01 21:05:00,1.1517,1.1528,1.1517,1.1528,1.145
2025-10-01 21:19:00,1.1518,1.1521,1.1518,1.1521,6.435
2025-10-01 21:56:00,1.1521,1.1521,1.1473,1.1473,4.492
2025-10-01 22:04:00,1.1473,1.1508,1.1473,1.1508,205.151
2025-10-01 22:11:00,1.1523,1.1523,1.1523,1.1523,0.16
2025-10-01 22:36:00,1.1485,1.1485,1.1474,1.1474,262.689
2025-10-01 22:40:00,1.1473,1.1495,1.1436,1.1495,940.0
2025-10-01 22:42:00,1.1439,1.1547,1.143,1.1547,453.447
2025-10-01 23:54:00,1.1554,1.1649,1.1549,1.1649,3085.979
2025-10-02 00:33:00,1.1645,1.1645,1.1603,1.1603,4.661
2025-10-02 01:04:00,1.1642,1.1647,1.1642,1.1647,1.013
2025-10-02 01:22:00,1.1644,1.1646,1.1644,1.1646,3.096
2025-10-02 01:36:00,1.1645,1.1645,1.1552,1.161,3077.24
2025-10-02 01:41:00,1.1616,1.1627,1.1616,1.1627,4.761
2025-10-02 02:15:00,1.1646,1.1646,1.1641,1.1641,735.387
2025-10-02 02:37:00,1.1639,1.1639,1.1598,1.1598,0.291
2025-10-02 03:01:00,1.1644,1.1644,1.164,1.164,0.31
2025-10-02 03:30:00,1.1641,1.1641,1.1571,1.1571,36.759
2025-10-02 03:45:00,1.1572,1.1609,1.1572,1.1609,28.977
2025-10-02 04:00:00,1.1609,1.1622,1.1609,1.1622,86.089
2025-10-02 04:45:00,1.162,1.162,1.1614,1.1614,5.316
2025-10-02 05:30:00,1.1632,1.1632,1.1632,1.1632,0.158
2025-10-02 05:33:00,1.1645,1.1649,1.1645,1.1649,1176.918
2025-10-02 05:55:00,1.1646,1.1647,1.1646,1.1647,11.148
2025-10-02 06:29:00,1.1647,1.1647,1.1647,1.1647,2.125
2025-10-02 06:51:00,1.1643,1.1645,1.1643,1.1645,0.294
2025-10-02 07:24:00,1.1644,1.1644,1.1644,1.1644,0.162
2025-10-02 07:33:00,1.1641,1.1641,1.1641,1.1641,0.841
2025-10-02 07:40:00,1.164,1.1642,1.1601,1.1641,1172.768
2025-10-02 07:44:00,1.1641,1.1641,1.1623,1.1623,0.306
2025-10-02 08:06:00,1.1622,1.1644,1.1622,1.1644,665.142
2025-10-02 08:54:00,1.1615,1.1615,1.1587,1.1587,322.5
2025-10-02 09:08:00,1.1644,1.1644,1.1623,1.1643,1065.098
2025-10-02 09:13:00,1.1643,1.1643,1.1642,1.1642,0.295
2025-10-02 09:37:00,1.1644,1.1644,1.1599,1.1599,119.2
2025-10-02 10:01:00,1.1642,1.1642,1.1636,1.1636,252.708
2025-10-02 10:06:00,1.1643,1.1698,1.1643,1.1698,495.0
2025-10-02 10:24:00,1.1696,1.1696,1.1696,1.1696,3.381
2025-10-02 10:55:00,1.1697,1.1721,1.1697,1.1721,161.248
2025-10-02 11:35:00,1.1721,1.1721,1.1721,1.1721,0.169
2025-10-02 12:01:00,1.1722,1.1722,1.1722,1.1722,3.998
2025-10-02 12:29:00,1.1722,1.1722,1.1713,1.1713,1365.209
2025-10-02 12:41:00,1.1713,1.1713,1.1677,1.1677,505.102
2025-10-02 13:22:00,1.171,1.1749,1.1689,1.1749,53.173
2025-10-02 13:36:00,1.1718,1.1718,1.1718,1.1718,14.712
2025-10-02 13:38:00,1.1685,1.1745,1.1676,1.1745,300.669
2025-10-02 13:46:00,1.1712,1.1712,1.1712,1.1712,6.954
2025-10-02 14:39:00,1.1729,1.1729,1.1729,1.1729,0.3
2025-10-02 14:44:00,1.1724,1.1724,1.1664,1.1664,98.437
2025-10-02 15:08:00,1.1665,1.1665,1.1662,1.1662,9.583
2025-10-02 15:38:00,1.1662,1.1663,1.1662,1.1663,0.307
2025-10-02 16:01:00,1.1726,1.1726,1.169,1.169,0.896
2025-10-02 16:07:00,1.1739,1.1747,1.1739,1.1747,0.226
2025-10-02 16:21:00,1.175,1.175,1.175,1.175,0.17
2025-10-02 16:23:00,1.1748,1.1748,1.1697,1.1697,649.7
2025-10-02 16:32:00,1.175,1.175,1.175,1.175,3.033
2025-10-02 16:47:00,1.1748,1.1748,1.1738,1.1738,16.701
2025-10-02 16:48:00,1.175,1.1756,1.175,1.1756,12.386
2025-10-02 16:50:00,1.1751,1.1751,1.1745,1.1745,16.688
2025-10-02 17:20:00,1.171,1.1745,1.171,1.171,46.194
2025-10-02 17:29:00,1.1745,1.1755,1.1745,1.1755,5.259
2025-10-02 17:53:00,1.1758,1.1767,1.1758,1.1767,207.303
2025-10-02 17:58:00,1.1772,1.1772,1.1772,1.1772,0.316
2025-10-02 18:22:00,1.1773,1.1842,1.1773,1.1842,25.659
2025-10-02 18:29:00,1.1815,1.1842,1.1815,1.1842,29.415
2025-10-02 19:11:00,1.1842,1.1842,1.1839,1.1839,820.325
2025-10-02 19:36:00,1.1842,1.1842,1.1842,1.1842,0.319
2025-10-02 19:41:00,1.1842,1.1842,1.1842,1.1842,1.0
2025-10-02 19:48:00,1.1842,1.1842,1.1738,1.1738,74.481
2025-10-02 20:05:00,1.176,1.1774,1.176,1.1774,9.142
2025-10-02 20:09:00,1.1773,1.1773,1.174,1.174,56.241
2025-10-02 20:12:00,1.1763,1.1774,1.1763,1.1774,34.691
2025-10-02 20:34:00,1.1774,1.1775,1.1774,1.1775,237.605
2025-10-02 20:35:00,1.1757,1.1774,1.1757,1.1774,226.795
2025-10-02 20:45:00,1.176,1.176,1.1714,1.1714,282.0
2025-10-02 21:15:00,1.1775,1.1788,1.1775,1.1788,12.875
2025-10-02 21:18:00,1.1776,1.1783,1.1776,1.1783,0.249
2025-10-02 22:13:00,1.1793,1.1794,1.1793,1.1794,8.333
2025-10-02 22:32:00,1.1795,1.1795,1.1795,1.1795,0.3
2025-10-02 22:48:00,1.1796,1.1796,1.1796,1.1796,0.151
2025-10-02 23:09:00,1.1796,1.1796,1.1796,1.1796,0.319
2025-10-02 23:15:00,1.1797,1.1836,1.1797,1.181,300.165
2025-10-02 23:38:00,1.1819,1.1819,1.1819,1.1819,0.159
2025-10-03 00:04:00,1.1842,1.1852,1.1842,1.1852,60.152
2025-10-03 00:33:00,1.1844,1.1853,1.1844,1.1853,9.924
2025-10-03 00:54:00,1.1844,1.1852,1.1844,1.1852,0.44
