timestamp,open,high,low,close,volume
2025-10-04 13:45:00,9.008,9.03,9.008,9.02,170.976
2025-10-04 13:46:00,9.018,9.023,9.003,9.018,402.407
2025-10-04 13:49:00,9.018,9.018,9.014,9.014,6.57
2025-10-04 13:51:00,9.012,9.012,8.998,9.007,117.731
2025-10-04 13:53:00,9.0,9.0,8.982,8.982,49.568
2025-10-04 13:55:00,8.98,8.98,8.971,8.972,37.385
2025-10-04 13:57:00,8.97,8.97,8.968,8.968,0.26
2025-10-04 13:58:00,8.969,8.972,8.969,8.972,31.58
2025-10-04 14:01:00,8.974,8.982,8.972,8.982,79.755
2025-10-04 14:03:00,8.984,8.985,8.98,8.98,0.268
2025-10-04 14:04:00,8.978,8.978,8.976,8.976,0.26
2025-10-04 14:05:00,8.974,8.974,8.964,8.964,0.78
2025-10-04 14:06:00,8.96,8.96,8.95,8.958,199.956
2025-10-04 14:07:00,8.954,8.96,8.944,8.96,31.52
2025-10-04 14:09:00,8.959,8.959,8.952,8.952,26.12
2025-10-04 14:11:00,8.952,8.952,8.946,8.946,0.52
2025-10-04 14:12:00,8.944,8.952,8.944,8.952,50.984
2025-10-04 14:13:00,8.954,8.96,8.954,8.956,65.115
2025-10-04 14:15:00,8.954,8.958,8.954,8.958,0.26
2025-10-04 14:17:00,8.959,8.962,8.958,8.958,42.499
2025-10-04 14:19:00,8.956,8.956,8.946,8.946,0.78
2025-10-04 14:20:00,8.944,8.944,8.934,8.934,0.78
2025-10-04 14:22:00,8.936,8.938,8.936,8.938,2.592
2025-10-04 14:23:00,8.936,8.936,8.932,8.934,0.39
2025-10-04 14:25:00,8.928,8.928,8.926,8.926,0.26
2025-10-04 14:26:00,8.925,8.938,8.925,8.938,51.796
2025-10-04 14:27:00,8.94,8.952,8.94,8.944,49.616
2025-10-04 14:29:00,8.94,8.946,8.936,8.946,73.39
2025-10-04 14:30:00,8.948,8.964,8.948,8.961,93.422
2025-10-04 14:31:00,8.962,8.962,8.917,8.945,267.563
2025-10-04 14:32:00,8.936,8.942,8.928,8.928,103.211
2025-10-04 14:34:00,8.932,8.934,8.932,8.934,43.56
2025-10-04 14:35:00,8.929,8.929,8.924,8.924,5.005
2025-10-04 14:38:00,8.924,8.933,8.922,8.922,75.5
2025-10-04 14:40:00,8.923,8.923,8.92,8.92,3.12
2025-10-04 14:41:00,8.918,8.918,8.913,8.913,45.784
2025-10-04 14:43:00,8.912,8.912,8.904,8.904,59.697
2025-10-04 14:44:00,8.902,8.902,8.9,8.9,0.26
2025-10-04 14:46:00,8.898,8.898,8.879,8.887,216.834
2025-10-04 14:47:00,8.883,8.886,8.875,8.882,145.872
2025-10-04 14:48:00,8.882,8.892,8.874,8.874,225.584
2025-10-04 14:49:00,8.876,8.88,8.873,8.879,84.432
2025-10-04 14:50:00,8.87,8.87,8.861,8.861,265.669
2025-10-04 14:51:00,8.86,8.86,8.847,8.847,85.198
2025-10-04 14:54:00,8.857,8.862,8.852,8.854,117.359
2025-10-04 14:56:00,8.852,8.852,8.83,8.842,90.254
2025-10-04 14:58:00,8.838,8.838,8.83,8.836,318.946
2025-10-04 15:00:00,8.838,8.88,8.838,8.88,199.637
2025-10-04 15:01:00,8.884,8.89,8.876,8.876,169.995
2025-10-04 15:02:00,8.874,8.874,8.858,8.858,1.17
2025-10-04 15:03:00,8.864,8.87,8.863,8.863,44.205
2025-10-04 15:04:00,8.868,8.868,8.868,8.868,0.13
2025-10-04 15:05:00,8.87,8.876,8.868,8.868,207.061
2025-10-04 15:08:00,8.872,8.874,8.868,8.868,11.903
2025-10-04 15:10:00,8.876,8.878,8.865,8.865,120.69
2025-10-04 15:13:00,8.864,8.864,8.842,8.842,543.006
2025-10-04 15:15:00,8.84,8.84,8.836,8.839,1.488
2025-10-04 15:18:00,8.834,8.834,8.803,8.818,412.736
2025-10-04 15:19:00,8.817,8.817,8.809,8.809,9.827
2025-10-04 15:20:00,8.808,8.808,8.79,8.794,162.082
2025-10-04 15:21:00,8.792,8.796,8.764,8.77,159.186
2025-10-04 15:22:00,8.776,8.792,8.77,8.782,108.211
2025-10-04 15:23:00,8.78,8.782,8.778,8.778,0.39
2025-10-04 15:25:00,8.786,8.786,8.782,8.782,0.26
2025-10-04 15:26:00,8.78,8.78,8.77,8.77,45.945
2025-10-04 15:27:00,8.771,8.78,8.766,8.78,299.838
2025-10-04 15:30:00,8.776,8.78,8.776,8.78,56.837
2025-10-04 15:31:00,8.782,8.782,8.77,8.77,0.78
2025-10-04 15:32:00,8.766,8.774,8.762,8.774,1.04
2025-10-04 15:33:00,8.766,8.766,8.764,8.764,0.26
2025-10-04 15:34:00,8.768,8.798,8.768,8.773,242.299
2025-10-04 15:35:00,8.796,8.8,8.796,8.8,0.26
2025-10-04 15:36:00,8.792,8.792,8.784,8.784,46.18
2025-10-04 15:37:00,8.782,8.782,8.766,8.766,1.17
2025-10-04 15:38:00,8.764,8.776,8.764,8.776,0.65
2025-10-04 15:40:00,8.778,8.784,8.768,8.768,46.923
2025-10-04 15:42:00,8.776,8.784,8.776,8.776,0.91
2025-10-04 15:44:00,8.78,8.788,8.78,8.788,0.65
