timestamp,open,high,low,close,volume
2025-10-04 15:25:00,0.389269,0.389393,0.389,0.389037,39857.32413755
2025-10-04 15:26:00,0.389,0.389182,0.389,0.38901,112379.24909307
2025-10-04 15:27:00,0.389,0.389402,0.389,0.389281,179573.89518987
2025-10-04 15:28:00,0.389312,0.389312,0.389,0.389066,35715.75071045
2025-10-04 15:29:00,0.38912,0.389243,0.38866,0.388878,442557.99813963
2025-10-04 15:30:00,0.38885,0.389629,0.388784,0.389594,93611.00334869
2025-10-04 15:31:00,0.389516,0.389562,0.388664,0.388877,34249.74723719
2025-10-04 15:32:00,0.388696,0.38912,0.38862,0.38912,29319.47132352
2025-10-04 15:33:00,0.389158,0.389216,0.388818,0.38882,8293.06196722
2025-10-04 15:34:00,0.388882,0.38889,0.388452,0.388526,27436.18769592
2025-10-04 15:35:00,0.388588,0.388971,0.388336,0.388954,12591.45517348
2025-10-04 15:36:00,0.388837,0.388874,0.388493,0.388874,25615.91266589
2025-10-04 15:37:00,0.388778,0.388778,0.388551,0.38874,32678.00637741
2025-10-04 15:38:00,0.388778,0.388852,0.388399,0.388644,6949.5083553
2025-10-04 15:39:00,0.388475,0.388475,0.388209,0.388427,7511.86583613
2025-10-04 15:40:00,0.388436,0.388993,0.388418,0.38888,39632.03100781
2025-10-04 15:41:00,0.388894,0.38904,0.388567,0.38904,177409.7675965
2025-10-04 15:42:00,0.38904,0.389538,0.38904,0.38935,37830.75044105
2025-10-04 15:43:00,0.38932,0.38957,0.38921,0.38957,19192.02547328
2025-10-04 15:44:00,0.38955,0.390335,0.389424,0.39018,421587.48335402
2025-10-04 15:45:00,0.390146,0.390331,0.389887,0.390057,201840.2432549
2025-10-04 15:46:00,0.390067,0.390485,0.389994,0.389994,51328.01910853
2025-10-04 15:47:00,0.389956,0.390088,0.389842,0.389913,46067.38360603
2025-10-04 15:48:00,0.389901,0.390301,0.389733,0.390076,93124.02738177
2025-10-04 15:49:00,0.390109,0.39023,0.38996,0.39004,10003.6009534
2025-10-04 15:50:00,0.390079,0.390196,0.390057,0.390131,50415.28403791
2025-10-04 15:51:00,0.390139,0.390244,0.390139,0.390244,82748.69448472
2025-10-04 15:52:00,0.390244,0.390393,0.390215,0.390326,67386.61172543
2025-10-04 15:53:00,0.390325,0.390369,0.389739,0.38986,128219.98766823
2025-10-04 15:54:00,0.389858,0.38986,0.389672,0.389672,7982.89114766
2025-10-04 15:55:00,0.389697,0.389739,0.389082,0.389082,68879.81250855
2025-10-04 15:56:00,0.389085,0.389101,0.388589,0.388777,60178.53091044
2025-10-04 15:57:00,0.38869,0.388779,0.388592,0.38872,8974.26912585
2025-10-04 15:58:00,0.38874,0.388949,0.388711,0.388949,66696.76655991
2025-10-04 15:59:00,0.38897,0.389082,0.388779,0.389036,16527.36203366
2025-10-04 16:00:00,0.389007,0.389277,0.388947,0.389141,44817.03465113
2025-10-04 16:01:00,0.389162,0.38931,0.389034,0.38931,37778.6352062
2025-10-04 16:02:00,0.389348,0.389804,0.389252,0.389252,249475.72321869
2025-10-04 16:03:00,0.38938,0.389763,0.38938,0.389763,8830.75461869
2025-10-04 16:04:00,0.389766,0.39,0.389297,0.389431,25532.74764712
2025-10-04 16:05:00,0.38938,0.389518,0.389253,0.38942,23256.52645066
2025-10-04 16:06:00,0.38942,0.38942,0.389117,0.389347,28440.79458022
2025-10-04 16:07:00,0.389271,0.389479,0.389113,0.38939,12122.05943795
2025-10-04 16:08:00,0.389387,0.389387,0.388817,0.389068,91512.45479971
2025-10-04 16:09:00,0.389133,0.389133,0.388585,0.388588,18104.16281911
2025-10-04 16:10:00,0.38874,0.389347,0.38874,0.389347,11557.26310732
2025-10-04 16:11:00,0.389348,0.389604,0.388956,0.389061,39686.31819964
2025-10-04 16:12:00,0.38901,0.38906,0.388892,0.388968,55761.57875837
2025-10-04 16:13:00,0.388963,0.389041,0.388718,0.388856,58629.01907663
2025-10-04 16:14:00,0.388802,0.388927,0.38862,0.388778,77737.51689151
2025-10-04 16:15:00,0.388816,0.389006,0.388738,0.389006,38572.84675665
2025-10-04 16:16:00,0.389037,0.389126,0.388891,0.388891,26379.40881875
2025-10-04 16:17:00,0.38894,0.389333,0.388933,0.389201,25050.44662579
2025-10-04 16:18:00,0.38933,0.389611,0.389199,0.389494,19542.43026325
2025-10-04 16:19:00,0.389503,0.389672,0.389462,0.389462,113229.60298035
2025-10-04 16:20:00,0.389424,0.389424,0.38912,0.38912,20787.9557762
2025-10-04 16:21:00,0.389082,0.389119,0.388881,0.38895,17283.27313408
2025-10-04 16:22:00,0.38893,0.38932,0.388752,0.38916,27318.00312235
2025-10-04 16:23:00,0.389233,0.389363,0.389063,0.3892,8897.79205129
2025-10-04 16:24:00,0.3892,0.389223,0.388817,0.388817,18619.57153596
2025-10-04 16:25:00,0.388816,0.389022,0.388316,0.388576,79054.7895518
2025-10-04 16:26:00,0.38847,0.388706,0.388232,0.388706,14241.80335176
2025-10-04 16:27:00,0.388619,0.388764,0.388458,0.388702,11689.55936451
2025-10-04 16:28:00,0.38874,0.388928,0.388721,0.38881,5606.4407212
2025-10-04 16:29:00,0.38883,0.389006,0.388588,0.38884,25396.10356463
2025-10-04 16:30:00,0.388927,0.389963,0.388927,0.389747,78728.69455872
2025-10-04 16:31:00,0.38975,0.390107,0.38969,0.38969,61201.70455337
2025-10-04 16:32:00,0.389652,0.390262,0.389652,0.390095,7094.98718469
2025-10-04 16:33:00,0.390118,0.3905,0.390088,0.3905,5268.08881948
2025-10-04 16:34:00,0.3905,0.390858,0.390484,0.390673,21802.59969436
2025-10-04 16:35:00,0.39082,0.391008,0.390288,0.390288,28391.53160854
2025-10-04 16:36:00,0.390285,0.390487,0.390229,0.39042,4335.5865463
2025-10-04 16:37:00,0.39042,0.39046,0.390285,0.390285,5554.32521936
2025-10-04 16:38:00,0.390258,0.390258,0.38988,0.39016,14386.71966901
2025-10-04 16:39:00,0.390015,0.390118,0.389976,0.39002,1604.1820774
2025-10-04 16:40:00,0.39015,0.390458,0.390122,0.390168,10163.91350222
2025-10-04 16:41:00,0.390144,0.39056,0.390053,0.390422,14177.77340334
2025-10-04 16:42:00,0.39056,0.390719,0.390408,0.3905,13117.16662694
2025-10-04 16:43:00,0.390443,0.39053,0.390443,0.39053,2546.60248932
2025-10-04 16:44:00,0.39053,0.390995,0.390529,0.39063,56069.18484805
2025-10-04 16:45:00,0.39066,0.390693,0.389976,0.389976,40207.55117876
2025-10-04 16:46:00,0.390004,0.390272,0.390004,0.390212,21936.46772967
2025-10-04 16:47:00,0.39024,0.390374,0.390096,0.390096,19708.20038181
2025-10-04 16:48:00,0.39008,0.39008,0.389728,0.389769,20196.39828821
2025-10-04 16:49:00,0.38977,0.390014,0.38977,0.389807,7681.95607729
2025-10-04 16:50:00,0.389792,0.389956,0.38961,0.389892,4696.930294
