timestamp,open,high,low,close,volume
2025-10-04 15:24:00,21.864,21.878,21.857,21.876,688.56
2025-10-04 15:25:00,21.879,21.879,21.858,21.858,169.32
2025-10-04 15:26:00,21.861,21.877,21.854,21.863,259.34
2025-10-04 15:27:00,21.862,21.87,21.856,21.868,771.61
2025-10-04 15:28:00,21.865,21.865,21.85,21.853,704.24
2025-10-04 15:29:00,21.856,21.86,21.823,21.844,652.66
2025-10-04 15:30:00,21.846,21.869,21.832,21.865,1183.6
2025-10-04 15:31:00,21.867,21.872,21.825,21.836,1284.15
2025-10-04 15:32:00,21.844,21.866,21.826,21.866,1252.27
2025-10-04 15:33:00,21.86,21.865,21.828,21.831,1740.74
2025-10-04 15:34:00,21.834,21.834,21.812,21.831,730.11
2025-10-04 15:35:00,21.83,21.86,21.815,21.86,845.17
2025-10-04 15:36:00,21.848,21.849,21.826,21.846,187.97
2025-10-04 15:37:00,21.84,21.843,21.825,21.838,223.7
2025-10-04 15:38:00,21.832,21.832,21.804,21.816,729.06
2025-10-04 15:39:00,21.82,21.82,21.79,21.81,1915.73
2025-10-04 15:40:00,21.811,21.86,21.809,21.856,540.53
2025-10-04 15:41:00,21.855,21.855,21.824,21.836,967.14
2025-10-04 15:42:00,21.834,21.863,21.832,21.852,2097.6
2025-10-04 15:43:00,21.852,21.859,21.845,21.859,69.17
2025-10-04 15:44:00,21.858,21.861,21.843,21.853,146.82
2025-10-04 15:45:00,21.85,21.874,21.841,21.871,581.6
2025-10-04 15:46:00,21.874,21.896,21.874,21.878,582.65
2025-10-04 15:47:00,21.875,21.879,21.864,21.864,585.68
2025-10-04 15:48:00,21.862,21.872,21.847,21.871,735.7
2025-10-04 15:49:00,21.87,21.893,21.87,21.887,312.81
2025-10-04 15:50:00,21.888,21.895,21.887,21.895,130.58
2025-10-04 15:51:00,21.893,21.897,21.878,21.897,139.38
2025-10-04 15:52:00,21.894,21.905,21.891,21.904,682.96
2025-10-04 15:53:00,21.906,21.911,21.9,21.911,706.3
2025-10-04 15:54:00,21.906,21.906,21.898,21.898,12.09
2025-10-04 15:55:00,21.898,21.898,21.865,21.865,1076.47
2025-10-04 15:56:00,21.865,21.865,21.83,21.845,248.71
2025-10-04 15:57:00,21.846,21.848,21.839,21.846,19.37
2025-10-04 15:58:00,21.848,21.85,21.835,21.849,481.43
2025-10-04 15:59:00,21.85,21.856,21.837,21.852,530.39
2025-10-04 16:00:00,21.853,21.87,21.848,21.867,510.19
2025-10-04 16:01:00,21.872,21.895,21.872,21.894,104.01
2025-10-04 16:02:00,21.896,21.905,21.874,21.874,562.77
2025-10-04 16:03:00,21.872,21.9,21.87,21.897,575.08
2025-10-04 16:04:00,21.9,21.905,21.88,21.88,321.44
2025-10-04 16:05:00,21.886,21.891,21.886,21.888,64.74
2025-10-04 16:06:00,21.888,21.888,21.851,21.86,554.91
2025-10-04 16:07:00,21.861,21.874,21.86,21.874,209.07
2025-10-04 16:08:00,21.87,21.873,21.82,21.868,10974.89
2025-10-04 16:09:00,21.864,21.868,21.836,21.848,866.47
2025-10-04 16:10:00,21.851,21.888,21.851,21.888,419.69
2025-10-04 16:11:00,21.89,21.895,21.866,21.876,675.7
2025-10-04 16:12:00,21.874,21.886,21.871,21.871,55.9
2025-10-04 16:13:00,21.871,21.876,21.852,21.864,1050.41
2025-10-04 16:14:00,21.865,21.868,21.848,21.868,279.01
2025-10-04 16:15:00,21.87,21.882,21.868,21.879,134.22
2025-10-04 16:16:00,21.88,21.886,21.85,21.85,281.4
2025-10-04 16:17:00,21.862,21.882,21.862,21.881,225.29
2025-10-04 16:18:00,21.884,21.895,21.872,21.891,183.41
